GeneID	SRR16497780	SRR16497781	SRR16497782	SRR16497783	SRR16497784	SRR16497785
ENSG00000100058	86	103	208	138	139	127
ENSG00000100060	27	15	32	69	27	28
ENSG00000100065	1524	499	1767	1760	2137	1495
ENSG00000100068	32	69	63	74	61	108
ENSG00000100075	701	827	1885	1724	1153	2105
ENSG00000100077	259	412	668	880	394	785
ENSG00000100078	40	6	28	11	24	10
ENSG00000100079	30	30	131	58	30	28
ENSG00000100083	558	557	1012	715	689	595
ENSG00000100084	27	37	60	78	66	80
ENSG00000100092	41	34	46	45	48	51
ENSG00000100095	18	8	17	25	10	18
ENSG00000100097	2321	6013	6193	4647	3693	8801
ENSG00000100099	249	293	730	510	401	463
ENSG00000100100	42	373	252	234	74	243
ENSG00000100101	0	0	0	0	0	0
ENSG00000100104	61	57	178	103	85	113
ENSG00000100105	370	298	814	484	518	485
ENSG00000100106	1151	1630	1835	1537	1522	1966
ENSG00000100109	138	186	418	352	240	470
ENSG00000100116	138	92	333	184	211	237
ENSG00000100121	0	0	0	0	0	1
ENSG00000100122	5	0	6	22	1	13
ENSG00000100124	196	239	401	242	298	376
ENSG00000100129	221	399	1266	798	489	908
ENSG00000100138	355	338	1106	657	532	769
ENSG00000100139	2225	1833	3858	3720	2580	3071
ENSG00000100142	165	230	491	362	263	422
ENSG00000100146	28	22	43	35	29	13
ENSG00000100147	136	119	258	155	178	187
ENSG00000100150	161	109	251	168	165	113
ENSG00000100151	20	47	32	88	32	86
ENSG00000100154	482	546	2200	1265	854	880
ENSG00000100156	15	9	8	14	2	14
ENSG00000100162	126	35	142	63	188	107
ENSG00000100167	136	42	396	83	177	53
ENSG00000100170	0	5	0	7	0	1
ENSG00000100181	9	23	7	17	2	1
ENSG00000100191	15	10	21	15	12	9
ENSG00000100196	19	266	144	143	61	251
ENSG00000100197	12	21	20	26	11	16
ENSG00000100201	1567	2911	7672	4371	3244	4402
ENSG00000100206	1	7	7	13	3	1
ENSG00000100207	215	409	765	584	406	688
ENSG00000100209	19	37	102	58	32	53
ENSG00000100211	60	88	165	119	96	127
ENSG00000100216	301	279	728	538	418	619
ENSG00000100218	3	11	12	4	5	6
ENSG00000100219	486	777	1359	1355	716	1127
ENSG00000100220	428	468	1175	865	724	1062
ENSG00000100221	240	298	819	546	420	574
ENSG00000100225	468	579	1251	624	587	800
ENSG00000100226	379	507	887	686	555	700
ENSG00000100227	400	466	1273	937	746	936
ENSG00000100228	89	97	183	137	75	128
ENSG00000100234	911	821	4968	2926	1561	2516
ENSG00000100239	819	758	1428	1168	969	1037
ENSG00000100241	3495	3960	5268	5035	3720	5191
ENSG00000100242	720	557	928	932	728	860
ENSG00000100243	493	986	1475	1409	739	1731
ENSG00000100246	82	90	260	190	96	131
ENSG00000100249	12	0	0	1	2	2
ENSG00000100253	7	2	9	7	0	4
ENSG00000100258	595	1039	1109	946	810	1333
ENSG00000100263	331	246	427	349	389	372
ENSG00000100266	471	549	1262	1039	760	1055
ENSG00000100271	33	68	102	114	67	59
ENSG00000100276	12	8	12	0	4	10
ENSG00000100280	761	739	1735	1494	1125	1713
ENSG00000100281	111	185	471	249	152	262
ENSG00000100284	277	443	594	506	258	480
ENSG00000100285	143	42	230	113	223	135
ENSG00000100288	0	0	3	4	1	8
ENSG00000100290	3	4	15	11	12	4
ENSG00000100292	18	96	171	363	62	417
ENSG00000100294	193	105	271	205	231	221
ENSG00000100296	460	369	1027	730	687	699
ENSG00000100297	521	176	783	302	796	634
ENSG00000100298	0	4	4	2	1	0
ENSG00000100299	443	705	653	688	425	551
ENSG00000100300	560	620	973	880	647	1174
ENSG00000100302	3	85	16	42	9	42
ENSG00000100304	381	166	721	434	599	533
ENSG00000100307	57	101	72	76	53	64
ENSG00000100311	1221	81	1426	831	1482	340
ENSG00000100312	9	2	1	2	3	2
ENSG00000100314	427	127	898	914	733	802
ENSG00000100316	6188	5804	15424	13456	8662	10060
ENSG00000100319	32	57	83	66	45	75
ENSG00000100320	228	936	1295	1050	596	1266
ENSG00000100321	489	602	827	611	423	551
ENSG00000100324	469	443	857	574	515	480
ENSG00000100325	253	297	524	560	405	600
ENSG00000100330	66	104	185	119	74	110
ENSG00000100335	197	253	611	515	331	595
ENSG00000100336	2	14	3	7	2	11
ENSG00000100341	19	4	0	5	0	1
ENSG00000100342	78	532	29	284	37	455
ENSG00000100344	390	250	649	350	434	567
ENSG00000100345	23016	25595	39129	45682	35818	51395
ENSG00000100346	26	24	19	11	4	4
ENSG00000100347	134	167	349	298	192	324
ENSG00000100348	225	276	558	496	301	509
ENSG00000100350	346	173	534	384	319	337
ENSG00000100351	14	10	12	9	4	4
ENSG00000100353	450	782	1811	1546	881	1661
ENSG00000100354	509	660	2574	1488	881	1241
ENSG00000100359	2	8	14	10	17	13
ENSG00000100360	151	277	425	353	202	291
ENSG00000100362	0	3	0	0	0	2
ENSG00000100364	604	971	1099	1320	706	1454
ENSG00000100365	0	2	7	2	0	0
ENSG00000100368	14	10	3	0	5	0
ENSG00000100372	100	84	245	134	120	152
ENSG00000100373	0	3	1	0	1	1
ENSG00000100376	138	146	359	298	207	182
ENSG00000100379	281	232	563	335	376	394
ENSG00000100380	737	1412	3768	2392	1370	2339
ENSG00000100385	1	10	2	6	5	7
ENSG00000100387	162	227	652	335	280	405
ENSG00000100393	791	972	2168	1505	1103	1474
ENSG00000100395	182	196	408	274	275	315
ENSG00000100399	99	28	92	59	69	14
ENSG00000100401	7565	3369	9453	6258	7596	5871
ENSG00000100403	3995	4090	8356	8044	5162	5729
ENSG00000100410	55	84	245	166	124	160
ENSG00000100412	494	486	1210	1057	699	885
ENSG00000100413	355	304	610	538	510	650
ENSG00000100416	451	210	619	511	471	600
ENSG00000100417	243	338	419	411	268	378
ENSG00000100418	437	246	662	365	353	566
ENSG00000100422	365	454	931	532	620	661
ENSG00000100425	676	593	1055	869	813	738
ENSG00000100426	361	251	1007	625	566	631
ENSG00000100427	140	201	644	271	202	203
ENSG00000100429	10	6	11	4	6	12
ENSG00000100433	13	7	18	15	6	1
ENSG00000100439	142	250	528	457	189	480
ENSG00000100441	178	375	456	772	246	641
ENSG00000100442	42	33	171	90	56	123
ENSG00000100445	3	11	34	46	27	20
ENSG00000100448	0	3	0	0	2	0
ENSG00000100450	0	0	0	0	1	0
ENSG00000100453	0	3	0	0	1	0
ENSG00000100461	307	465	778	575	369	631
ENSG00000100462	60	64	154	183	104	206
ENSG00000100473	66	62	195	70	85	50
ENSG00000100478	250	230	242	276	210	211
ENSG00000100479	49	15	64	32	52	72
ENSG00000100483	16	34	87	87	25	48
ENSG00000100485	439	426	679	404	381	423
ENSG00000100490	30	37	40	31	33	27
ENSG00000100503	524	1365	1443	1062	778	1478
ENSG00000100504	272	622	1023	1457	573	1630
ENSG00000100505	246	53	711	520	316	298
ENSG00000100519	168	249	647	505	355	508
ENSG00000100522	129	103	208	156	139	213
ENSG00000100523	101	121	321	266	113	211
ENSG00000100526	13	26	83	20	30	78
ENSG00000100528	48	142	377	312	76	327
ENSG00000100532	18	37	119	71	28	59
ENSG00000100554	69	229	494	428	181	477
ENSG00000100557	2	9	3	2	2	0
ENSG00000100558	6	7	7	8	7	2
ENSG00000100564	57	30	100	55	43	68
ENSG00000100565	2	5	1	7	4	1
ENSG00000100567	310	282	759	645	412	871
ENSG00000100568	56	133	299	225	134	246
ENSG00000100575	15	49	73	90	41	73
ENSG00000100577	140	96	177	165	88	121
ENSG00000100578	100	114	343	257	152	193
ENSG00000100580	94	125	337	282	159	238
ENSG00000100583	9	19	17	15	8	12
ENSG00000100591	115	192	346	344	192	492
ENSG00000100592	196	228	964	737	360	471
ENSG00000100593	9	4	4	6	4	1
ENSG00000100596	156	339	747	402	318	542
ENSG00000100599	131	198	225	281	136	290
ENSG00000100600	276	435	617	756	331	600
ENSG00000100601	21	26	49	63	23	82
ENSG00000100603	78	167	331	303	153	297
ENSG00000100604	2	8	8	13	7	5
ENSG00000100605	468	184	879	555	612	535
ENSG00000100612	159	242	257	293	153	272
ENSG00000100614	172	357	562	337	238	342
ENSG00000100625	91	194	128	133	107	210
ENSG00000100626	127	156	271	200	252	413
ENSG00000100628	12	37	7	96	2	65
ENSG00000100629	47	57	66	54	57	82
ENSG00000100632	80	124	412	257	132	358
ENSG00000100644	241	712	1111	1162	423	1935
ENSG00000100647	162	283	366	380	202	352
ENSG00000100650	202	395	1073	770	469	716
ENSG00000100652	13	8	34	33	14	14
ENSG00000100664	615	850	2819	1976	1104	1865
ENSG00000100665	14	5	0	4	3	5
ENSG00000100678	5	21	3	10	7	5
ENSG00000100697	239	341	1309	885	465	767
ENSG00000100711	296	381	502	521	305	495
ENSG00000100714	73	226	292	713	158	917
ENSG00000100721	21	6	1	2	1	0
ENSG00000100722	180	190	508	412	250	412
ENSG00000100726	579	394	817	608	925	631
ENSG00000100731	303	908	1186	927	492	1149
ENSG00000100739	0	2	0	0	0	6
ENSG00000100744	68	129	290	177	128	170
ENSG00000100749	83	50	282	111	148	153
ENSG00000100764	87	127	309	264	179	284
ENSG00000100767	58	470	349	1317	260	713
ENSG00000100784	41	65	40	54	33	40
ENSG00000100796	201	247	653	529	330	553
ENSG00000100802	34	23	91	62	34	39
ENSG00000100804	422	542	1075	1134	727	1273
ENSG00000100811	1102	1021	1764	1520	1104	1337
ENSG00000100813	435	717	1803	1666	1013	1847
ENSG00000100814	144	70	202	205	154	183
ENSG00000100815	72	283	592	453	241	431
ENSG00000100823	188	292	862	781	507	831
ENSG00000100836	479	310	709	513	681	583
ENSG00000100842	232	469	339	125	363	237
ENSG00000100852	180	468	1648	1169	438	918
ENSG00000100865	169	185	272	307	204	334
ENSG00000100867	13	14	16	7	9	7
ENSG00000100883	99	263	485	359	209	473
ENSG00000100884	13	9	0	8	3	2
ENSG00000100888	453	827	1759	1389	824	1560
ENSG00000100889	99	142	130	236	96	191
ENSG00000100890	103	65	102	94	77	65
ENSG00000100897	165	238	456	504	256	345
ENSG00000100902	54	33	72	52	48	46
ENSG00000100906	168	176	736	504	442	371
ENSG00000100908	114	67	89	127	58	117
ENSG00000100911	123	209	427	400	245	575
ENSG00000100916	34	25	73	50	30	61
ENSG00000100918	35	30	111	94	77	60
ENSG00000100926	53	59	69	69	32	57
ENSG00000100934	192	985	820	1253	341	1699
ENSG00000100938	170	350	518	484	314	488
ENSG00000100941	296	254	748	610	560	510
ENSG00000100949	60	59	158	94	86	94
ENSG00000100968	395	706	675	727	461	545
ENSG00000100979	376	1049	1178	1016	483	755
ENSG00000100982	246	286	555	390	344	324
ENSG00000100983	226	264	533	429	345	523
ENSG00000100985	4	16	14	4	8	4
ENSG00000100987	2	12	1	32	0	49
ENSG00000100991	593	1065	1643	1231	966	1555
ENSG00000100994	1729	1916	4243	4263	2893	4473
ENSG00000100997	1070	1247	1702	1980	1312	1992
ENSG00000101000	28	541	41	144	11	250
ENSG00000101003	791	204	564	283	789	382
ENSG00000101004	241	360	326	285	292	262
ENSG00000101017	1	88	8	26	0	68
ENSG00000101019	249	390	621	456	308	613
ENSG00000101040	366	276	1114	492	570	456
ENSG00000101049	11	10	40	22	8	6
ENSG00000101052	96	171	345	244	143	264
ENSG00000101057	442	137	555	264	825	706
ENSG00000101074	0	0	0	0	1	0
ENSG00000101076	5	9	8	9	6	0
ENSG00000101079	39	179	240	259	106	269
ENSG00000101082	11	10	30	27	15	8
ENSG00000101084	4	12	22	24	20	16
ENSG00000101096	8	9	16	32	22	17
ENSG00000101098	10	29	7	34	1	19
ENSG00000101104	87	79	251	209	175	125
ENSG00000101109	445	268	1018	609	590	516
ENSG00000101115	48	19	99	141	21	86
ENSG00000101126	273	550	1572	1001	711	865
ENSG00000101132	44	59	174	78	67	86
ENSG00000101134	46	26	265	193	97	98
ENSG00000101138	75	114	364	210	177	281
ENSG00000101144	51	19	175	107	76	11
ENSG00000101146	103	159	456	372	244	424
ENSG00000101150	698	1135	2091	2151	1334	2285
ENSG00000101152	741	1124	1631	1587	1173	1991
ENSG00000101158	194	164	645	417	410	481
ENSG00000101160	0	10	3	10	1	2
ENSG00000101161	1164	1105	2185	2107	1542	1732
ENSG00000101162	12	18	61	33	14	16
ENSG00000101166	3	53	86	74	45	146
ENSG00000101180	11	7	2	1	1	0
ENSG00000101181	159	207	390	397	304	323
ENSG00000101182	857	882	2349	1817	1536	2107
ENSG00000101187	28	10	34	39	63	23
ENSG00000101188	17	3	3	5	2	1
ENSG00000101189	148	166	326	234	205	310
ENSG00000101190	339	172	355	199	221	159
ENSG00000101191	872	907	2105	1529	1451	1564
ENSG00000101193	404	467	894	813	609	762
ENSG00000101194	27	3	3	13	5	2
ENSG00000101197	5	1	0	3	2	1
ENSG00000101198	8	14	28	15	3	8
ENSG00000101199	598	1004	1187	1408	924	1528
ENSG00000101200	5	0	0	3	0	1
ENSG00000101203	15	26	9	24	10	2
ENSG00000101204	15	7	12	8	6	2
ENSG00000101210	1464	631	2327	897	1709	708
ENSG00000101213	17	12	65	50	16	15
ENSG00000101216	81	243	343	349	251	347
ENSG00000101220	342	264	609	579	544	621
ENSG00000101222	7	6	3	8	6	6
ENSG00000101224	1005	1574	2967	3203	1427	3317
ENSG00000101230	20	0	69	6	13	3
ENSG00000101236	666	1096	1023	1101	539	1335
ENSG00000101246	309	450	673	713	505	680
ENSG00000101247	84	51	238	119	79	84
ENSG00000101251	8	3	2	6	1	1
ENSG00000101255	123	186	327	580	196	457
ENSG00000101265	433	112	1377	677	597	388
ENSG00000101266	498	626	2055	1228	803	1263
ENSG00000101276	5	1	3	0	3	1
ENSG00000101278	2	0	1	0	0	0
ENSG00000101280	7	4	3	6	5	1
ENSG00000101282	0	5	6	2	2	0
ENSG00000101290	706	888	2388	1645	987	1433
ENSG00000101292	0	1	1	0	0	0
ENSG00000101294	291	344	877	818	418	848
ENSG00000101298	60	155	159	218	108	270
ENSG00000101306	4	5	14	14	6	3
ENSG00000101307	15	16	23	16	15	20
ENSG00000101310	301	256	1102	703	511	570
ENSG00000101311	10	41	16	16	18	48
ENSG00000101323	4	5	2	0	0	0
ENSG00000101327	0	0	0	2	6	0
ENSG00000101331	3	0	1	1	2	1
ENSG00000101333	22	218	76	105	35	129
ENSG00000101335	6	18	15	34	2	20
ENSG00000101336	0	8	1	2	4	4
ENSG00000101337	513	698	1406	1022	606	1064
ENSG00000101342	4	10	0	1	1	2
ENSG00000101343	191	326	780	419	300	366
ENSG00000101346	373	526	1187	895	660	1040
ENSG00000101347	212	355	550	361	281	569
ENSG00000101349	5	10	7	12	4	2
ENSG00000101350	244	673	882	717	487	993
ENSG00000101353	21	16	50	35	16	24
ENSG00000101361	373	271	982	785	712	851
ENSG00000101363	83	91	265	229	112	241
ENSG00000101365	234	183	510	382	306	471
ENSG00000101367	490	565	1887	1129	894	1399
ENSG00000101384	411	663	905	975	722	1173
ENSG00000101391	107	120	248	260	122	276
ENSG00000101400	263	614	315	442	202	471
ENSG00000101405	2	2	2	3	3	0
ENSG00000101407	81	94	411	235	198	324
ENSG00000101412	211	47	314	124	325	297
ENSG00000101413	73	187	419	328	176	342
ENSG00000101417	86	161	132	127	59	111
ENSG00000101421	441	504	1180	710	657	804
ENSG00000101425	2	6	0	0	1	0
ENSG00000101435	3	0	2	1	0	0
ENSG00000101438	5	4	1	4	3	1
ENSG00000101439	703	1361	1784	1337	891	1424
ENSG00000101440	5	9	14	14	5	5
ENSG00000101441	3	0	1	2	1	0
ENSG00000101442	79	60	185	119	127	104
ENSG00000101443	0	5	13	7	3	9
ENSG00000101444	409	255	1018	868	693	872
ENSG00000101445	10	12	8	18	12	21
ENSG00000101446	0	0	1	0	0	2
ENSG00000101447	176	62	159	78	187	214
ENSG00000101448	0	12	1	7	1	0
ENSG00000101452	73	90	329	187	163	179
ENSG00000101457	156	218	464	414	261	614
ENSG00000101460	19	69	26	13	8	23
ENSG00000101463	90	54	361	301	251	126
ENSG00000101464	63	51	176	81	98	82
ENSG00000101470	6	0	5	2	4	1
ENSG00000101473	112	171	364	239	155	247
ENSG00000101474	488	778	2002	1559	868	1523
ENSG00000101489	21	4	1	5	4	0
ENSG00000101493	440	582	1144	887	695	704
ENSG00000101542	13	7	6	7	11	1
ENSG00000101544	209	222	846	517	457	452
ENSG00000101546	44	37	93	82	65	67
ENSG00000101557	174	229	869	527	366	619
ENSG00000101558	397	394	1464	750	475	791
ENSG00000101574	10	38	113	55	46	41
ENSG00000101577	120	261	529	364	199	419
ENSG00000101596	859	365	2681	1307	996	851
ENSG00000101605	5	16	3	13	2	4
ENSG00000101608	23	109	76	47	33	197
ENSG00000101624	67	38	105	73	44	67
ENSG00000101638	59	38	88	240	52	134
ENSG00000101639	341	286	993	470	473	439
ENSG00000101654	177	217	633	512	349	341
ENSG00000101665	27	46	74	49	51	38
ENSG00000101670	492	823	1007	1069	349	933
ENSG00000101680	164	180	259	1047	173	577
ENSG00000101695	14	68	8	7	4	5
ENSG00000101745	136	176	527	309	165	271
ENSG00000101746	3	9	3	2	0	4
ENSG00000101751	51	114	337	229	111	156
ENSG00000101752	970	902	2329	1519	1188	921
ENSG00000101773	111	77	486	175	201	212
ENSG00000101782	169	183	777	499	287	523
ENSG00000101811	76	93	235	202	133	214
ENSG00000101812	2	2	4	1	2	1
ENSG00000101825	41	6532	219	871	73	2895
ENSG00000101842	0	3	2	4	1	4
ENSG00000101843	170	221	678	311	309	387
ENSG00000101844	13	24	54	47	15	61
ENSG00000101846	46	23	138	84	44	88
ENSG00000101849	175	496	604	450	361	671
ENSG00000101850	4	3	6	12	3	1
ENSG00000101856	169	267	1058	575	439	772
ENSG00000101868	113	98	485	225	304	234
ENSG00000101871	284	393	1641	820	696	624
ENSG00000101882	103	83	140	84	57	94
ENSG00000101883	0	0	0	6	0	0
ENSG00000101888	1	14	45	14	16	24
ENSG00000101890	0	8	1	6	1	2
ENSG00000101892	0	2	0	2	0	0
ENSG00000101898	0	0	9	0	1	2
ENSG00000101901	60	82	257	126	73	140
ENSG00000101911	89	302	355	205	163	652
ENSG00000101916	0	7	0	5	0	1
ENSG00000101928	14	28	80	51	33	134
ENSG00000101935	17	58	189	91	80	131
ENSG00000101938	11	15	64	88	17	61
ENSG00000101940	253	446	839	554	428	546
ENSG00000101945	77	13	104	43	68	63
ENSG00000101951	2	3	0	1	0	1
ENSG00000101955	308	1790	1047	776	451	1411
ENSG00000101958	0	1	3	0	2	0
ENSG00000101966	1084	831	1395	1073	904	869
ENSG00000101972	260	538	1617	915	543	887
ENSG00000101974	77	160	359	198	178	296
ENSG00000101977	4	0	2	5	2	1
ENSG00000101981	4	3	0	0	2	0
ENSG00000101986	252	298	497	453	242	375
ENSG00000101997	67	77	208	204	95	163
ENSG00000102001	6	17	3	3	14	0
ENSG00000102003	7	8	29	30	7	14
ENSG00000102007	43	63	157	121	98	167
ENSG00000102010	0	4	3	2	0	0
ENSG00000102021	2	0	0	2	0	0
ENSG00000102024	408	1019	1831	1999	716	1765
ENSG00000102030	69	50	241	206	125	211
ENSG00000102032	121	158	254	193	108	106
ENSG00000102034	153	138	438	296	221	325
ENSG00000102038	340	886	1667	1173	700	1385
ENSG00000102043	2	4	10	2	9	2
ENSG00000102048	7	5	8	32	6	32
ENSG00000102053	13	12	39	17	13	6
ENSG00000102054	238	335	1169	654	569	749
ENSG00000102055	0	0	2	0	0	0
ENSG00000102057	9	83	47	83	35	124
ENSG00000102076	4	0	0	0	0	0
ENSG00000102078	18	43	103	53	26	56
ENSG00000102081	89	200	582	309	222	333
ENSG00000102096	32	37	55	70	21	72
ENSG00000102098	12	8	61	38	23	21
ENSG00000102100	107	192	263	213	111	341
ENSG00000102103	158	130	340	294	199	313
ENSG00000102104	4	2	3	2	0	0
ENSG00000102109	461	848	758	685	580	461
ENSG00000102119	119	191	414	339	251	353
ENSG00000102125	139	105	278	172	216	144
ENSG00000102128	3	0	1	3	3	3
ENSG00000102144	692	1397	2242	3557	1197	6038
ENSG00000102145	2	5	2	2	4	1
ENSG00000102158	1640	1111	2426	1159	1403	1164
ENSG00000102172	350	392	1363	1016	788	1344
ENSG00000102174	4	5	10	27	2	12
ENSG00000102178	193	263	460	318	274	392
ENSG00000102181	380	515	999	775	498	627
ENSG00000102189	146	214	1574	687	501	625
ENSG00000102195	2	0	0	0	0	0
ENSG00000102218	61	86	437	165	124	174
ENSG00000102221	57	35	224	158	94	119
ENSG00000102225	297	409	1043	896	579	1060
ENSG00000102226	519	865	1603	1145	837	1264
ENSG00000102230	58	27	209	75	67	69
ENSG00000102239	0	0	4	0	0	1
ENSG00000102241	109	217	671	393	336	348
ENSG00000102243	0	0	0	0	0	0
ENSG00000102245	9	0	1	0	0	0
ENSG00000102265	207	1621	745	849	237	1704
ENSG00000102271	0	8	1	27	4	10
ENSG00000102287	0	29	6	15	1	78
ENSG00000102290	1	3	4	3	1	1
ENSG00000102302	343	324	698	416	432	404
ENSG00000102309	6	23	51	20	20	21
ENSG00000102312	62	59	150	88	75	91
ENSG00000102313	0	5	8	0	1	0
ENSG00000102316	1552	3921	4184	3258	2125	2946
ENSG00000102317	122	150	348	267	235	324
ENSG00000102349	2	30	6	9	5	19
ENSG00000102359	51	341	118	918	119	1150
ENSG00000102362	63	39	80	38	63	63
ENSG00000102383	37	36	222	117	65	67
ENSG00000102384	105	73	250	98	142	241
ENSG00000102385	23	8	40	12	30	6
ENSG00000102387	0	0	2	0	1	0
ENSG00000102390	63	48	162	115	124	177
ENSG00000102393	32	55	95	126	58	144
ENSG00000102401	335	631	1600	1168	578	825
ENSG00000102409	26	34	140	40	26	35
ENSG00000102445	3	64	5	131	4	94
ENSG00000102452	38	27	30	29	8	46
ENSG00000102466	7	5	7	6	1	0
ENSG00000102468	4	7	0	4	3	0
ENSG00000102471	37	53	372	186	111	145
ENSG00000102524	11	10	9	9	10	6
ENSG00000102531	328	431	1621	902	490	870
ENSG00000102539	0	1	4	7	2	0
ENSG00000102543	17	31	64	48	20	28
ENSG00000102547	28	31	115	64	55	54
ENSG00000102554	127	29	283	159	145	120
ENSG00000102572	401	451	555	401	329	418
ENSG00000102575	20	23	12	15	4	2
ENSG00000102580	133	323	1099	636	385	741
ENSG00000102595	228	175	701	369	306	260
ENSG00000102606	313	324	1316	939	686	741
ENSG00000102678	0	14	4	0	0	0
ENSG00000102683	0	8	16	7	4	3
ENSG00000102699	243	404	1661	1043	612	908
ENSG00000102710	98	151	559	286	181	289
ENSG00000102738	38	72	223	138	80	105
ENSG00000102743	44	44	168	101	115	77
ENSG00000102753	118	228	889	488	247	640
ENSG00000102755	34	26	7	6	11	1
ENSG00000102760	10	50	4	61	21	223
ENSG00000102763	51	102	368	242	166	209
ENSG00000102780	252	219	759	523	358	363
ENSG00000102781	113	188	557	384	198	356
ENSG00000102786	354	340	864	533	437	498
ENSG00000102794	1	3	0	3	2	0
ENSG00000102796	28	22	57	50	18	14
ENSG00000102802	6	7	0	3	2	1
ENSG00000102804	574	854	2470	1322	958	1353
ENSG00000102805	73	69	256	122	112	90
ENSG00000102837	8	5	0	0	3	0
ENSG00000102854	45	12	55	14	49	12
ENSG00000102858	754	1014	1559	1294	1070	1365
ENSG00000102870	366	349	881	616	502	630
ENSG00000102871	338	438	427	389	373	376
ENSG00000102878	32	110	90	135	51	80
ENSG00000102879	65	16	104	31	88	62
ENSG00000102882	225	465	549	454	282	603
ENSG00000102886	4	14	15	15	11	19
ENSG00000102890	35	27	130	66	69	66
ENSG00000102891	5	3	0	0	0	0
ENSG00000102893	204	556	1198	767	496	728
ENSG00000102897	97	88	266	177	110	156
ENSG00000102898	119	157	491	253	217	415
ENSG00000102900	267	274	858	567	541	667
ENSG00000102901	106	89	290	236	166	313
ENSG00000102904	19	18	10	15	16	19
ENSG00000102908	286	566	1548	784	485	787
ENSG00000102910	1055	997	1998	1264	1020	1100
ENSG00000102921	190	326	544	422	282	410
ENSG00000102924	9	2	0	1	0	0
ENSG00000102931	69	24	49	34	57	28
ENSG00000102934	148	61	154	77	71	44
ENSG00000102935	32	94	83	166	33	49
ENSG00000102962	13	0	0	2	2	1
ENSG00000102967	154	56	228	159	167	143
ENSG00000102970	0	9	0	0	0	0
ENSG00000102974	197	192	677	345	323	419
ENSG00000102977	139	96	256	163	212	157
ENSG00000102978	125	233	583	342	288	466
ENSG00000102981	70	39	147	113	78	95
ENSG00000102984	29	49	92	41	37	42
ENSG00000102996	6890	766	13856	3039	6615	1226
ENSG00000103005	471	272	962	568	666	587
ENSG00000103018	246	294	1230	653	481	1008
ENSG00000103021	31	67	136	93	45	64
ENSG00000103023	0	1	3	3	0	2
ENSG00000103024	17	10	71	30	59	27
ENSG00000103034	205	188	457	254	253	256
ENSG00000103035	79	122	383	271	183	298
